;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
156;model3_157_l-100_l-10_l-10;{'name': 'model3_157_l-100_l-10_l-10', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;1.065026711469682;0.0;0.7631142219473229;0.0;0.49214976303058094;0.0;0.5914607714898515;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);20.575278759002686;0.0;[0.8]
157;model3_158_l-100_l-10_l-10_d-0.1;{'name': 'model3_158_l-100_l-10_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;1.0899308027865569;0.0;0.7859281858816596;0.0;0.5103012704760721;0.0;0.5834619014865101;0.0;0.0;0.0;0.0;4/50;32.0;(16184, [1], 44);21.245755672454834;0.0;[0.8]
158;model3_159_l-100_l-10_l-10_d-0.2;{'name': 'model3_159_l-100_l-10_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;1.0627409872958566;0.0;0.7675176445062798;0.0;0.48875025445872017;0.0;0.5843779878451092;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);21.783374786376953;0.0;[0.8]
159;model3_160_l-100_l-10_l-20;{'name': 'model3_160_l-100_l-10_l-20', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;1.0080020013680258;0.0;0.7417509695607247;0.0;0.48963828303731316;0.0;0.5832856883211891;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);21.210896730422974;0.0;[0.8]
160;model3_161_l-100_l-10_l-20_d-0.1;{'name': 'model3_161_l-100_l-10_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;0.9916556371505013;0.0;0.7359978876786657;0.0;0.4928592710506798;0.0;0.5820730942310673;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);22.845951795578003;0.0;[0.8]
161;model3_162_l-100_l-10_l-20_d-0.2;{'name': 'model3_162_l-100_l-10_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;1.1220814358295486;0.0;0.786633301489424;0.0;0.48948542810607665;0.0;0.5839998509624217;0.0;0.0;0.0;0.0;3/50;32.0;(16184, [1], 44);22.45260524749756;0.0;[0.8]
162;model3_163_l-100_l-20;{'name': 'model3_163_l-100_l-20', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;0.519334100007015;0.0;0.4676339791368435;0.0;0.13780669729677167;0.0;0.29519042549747054;0.0;0.0;0.0;0.0;3/50;32.0;(16184, [1], 44);23.44140887260437;0.0;[0.8]
163;model3_164_l-100_l-20_d-0.1;{'name': 'model3_164_l-100_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;0.5626062391565578;0.0;0.4958064291109838;0.0;0.1914987147112589;0.0;0.35122686108150103;0.0;0.0;0.0;0.0;2/50;32.0;(16184, [1], 44);22.530225038528442;0.0;[0.8]
164;model3_165_l-100_l-20_d-0.2;{'name': 'model3_165_l-100_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;0.5801126673301258;0.0;0.5032978769354891;0.0;0.12894814409831962;0.0;0.28492045992671855;0.0;0.0;0.0;0.0;3/50;32.0;(16184, [1], 44);24.144782066345215;0.0;[0.8]
165;model3_166_l-100_l-20_l-10;{'name': 'model3_166_l-100_l-20_l-10', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;1.0358967178565737;0.0;0.7579599977424829;0.0;0.48928187042474747;0.0;0.5795239297175171;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);22.160258531570435;0.0;[0.8]
