;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
47;model5_48_l-10_l-100_l-50_d-0.2;{'name': 'model5_48_l-10_l-100_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.6282067543128218;0.0;0.5424229646532144;0.0;0.1884852895642271;0.0;0.3498578446336312;0.0;0.0;0.0;0.0;10/50;16.0;(16184, [1], 76);84.37793970108032;0.0;[0.8]
48;model5_49_l-20;{'name': 'model5_49_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.5727682718673286;0.0;0.48584098122065383;0.0;0.18612490440857146;0.0;0.33719831664520916;0.0;0.0;0.0;0.0;2/50;16.0;(16184, [1], 76);16.307125568389893;0.0;[0.8]
49;model5_50_l-20_d-0.1;{'name': 'model5_50_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.7546993455054107;0.0;0.607953993329601;0.0;0.19470852867949126;0.0;0.35482383268599466;0.0;0.0;0.0;0.0;1/50;16.0;(16184, [1], 76);14.685179710388184;0.0;[0.8]
50;model5_51_l-20_d-0.2;{'name': 'model5_51_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5969440546508404;0.0;0.5127385215757804;0.0;0.1643829530768908;0.0;0.32060803919292913;0.0;0.0;0.0;0.0;2/50;16.0;(16184, [1], 76);16.233051538467407;0.0;[0.8]
51;model5_52_l-20_l-10;{'name': 'model5_52_l-20_l-10', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.6202016918377764;0.0;0.529366705460734;0.0;0.14936534874141216;0.0;0.30405456591213104;0.0;0.0;0.0;0.0;3/50;16.0;(16184, [1], 76);26.96726155281067;0.0;[0.8]
52;model5_53_l-20_l-10_d-0.1;{'name': 'model5_53_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5045215264008793;0.0;0.44839759040232496;0.0;0.128468038237626;0.0;0.27945304569779056;0.0;0.0;0.0;0.0;7/50;16.0;(16184, [1], 76);35.60365319252014;0.0;[0.8]
53;model5_54_l-20_l-10_d-0.2;{'name': 'model5_54_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.656066364494736;0.0;0.5525957632565822;0.0;0.16055874766247108;0.0;0.31456805566454876;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 76);32.03728199005127;0.0;[0.8]
54;model5_55_l-20_l-20;{'name': 'model5_55_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.4872231161836604;0.0;0.4355276085353458;0.0;0.14982222343361615;0.0;0.3066391460597515;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 76);26.976924896240234;0.0;[0.8]
55;model5_56_l-20_l-20_d-0.1;{'name': 'model5_56_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5107827570165043;0.0;0.4585262590234153;0.0;0.13691605598490575;0.0;0.2864610332221088;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 76);28.919158458709717;0.0;[0.8]
56;model5_57_l-20_l-20_d-0.2;{'name': 'model5_57_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5838877497533307;0.0;0.5085456574471536;0.0;0.16773737334452643;0.0;0.3204204983419121;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 76);28.77218770980835;0.0;[0.8]
57;model5_58_l-20_l-50;{'name': 'model5_58_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.4729604365393906;0.0;0.4243062638455475;0.0;0.13788301396266658;0.0;0.29062976872566904;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 76);35.029598236083984;0.0;[0.8]
58;model5_59_l-20_l-50_d-0.1;{'name': 'model5_59_l-20_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.4731459068203499;0.0;0.4206429927509706;0.0;0.1524341519377978;0.0;0.3083067616761321;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 76);42.07235264778137;0.0;[0.8]
59;model5_60_l-20_l-50_d-0.2;{'name': 'model5_60_l-20_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5440050906470628;0.0;0.47953975273409055;0.0;0.1380682227911778;0.0;0.2913642294041001;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 76);32.508514404296875;0.0;[0.8]
60;model5_61_l-20_l-20;{'name': 'model5_61_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.46989146138141935;0.0;0.4136828972010589;0.0;0.13524255522591347;0.0;0.2865804396569729;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 76);28.717347621917725;0.0;[0.8]
61;model5_62_l-20_l-20_d-0.1;{'name': 'model5_62_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5290816430007056;0.0;0.46965983578168563;0.0;0.144234227804965;0.0;0.29325764829126916;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 76);32.45803904533386;0.0;[0.8]
62;model5_63_l-20_l-20_d-0.2;{'name': 'model5_63_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5976066733946465;0.0;0.5161903765241355;0.0;0.14119389540709482;0.0;0.2945269457627051;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 76);31.834020376205444;0.0;[0.8]
63;model5_64_l-20_l-20_l-10;{'name': 'model5_64_l-20_l-20_l-10', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.5726625611188237;0.0;0.5000831418945851;0.0;0.14228249832729598;0.0;0.2929371900782727;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);47.241456508636475;0.0;[0.8]
64;model5_65_l-20_l-20_l-10_d-0.1;{'name': 'model5_65_l-20_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5234939676441243;0.0;0.46866363195796834;0.0;0.1194516548720917;0.0;0.2687183257081721;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 76);49.31951642036438;0.0;[0.8]
65;model5_66_l-20_l-20_l-10_d-0.2;{'name': 'model5_66_l-20_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5322551346753525;0.0;0.4766615662166598;0.0;0.18395491791566335;0.0;0.34268141471513425;0.0;0.0;0.0;0.0;8/50;16.0;(16184, [1], 76);48.81113934516907;0.0;[0.8]
66;model5_67_l-20_l-20_l-20;{'name': 'model5_67_l-20_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.5394091759353636;0.0;0.47742210756826164;0.0;0.14794335196643035;0.0;0.30234782098986135;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);47.563408613204956;0.0;[0.8]
67;model5_68_l-20_l-20_l-20_d-0.1;{'name': 'model5_68_l-20_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5244306248551688;0.0;0.4668262599148915;0.0;0.1293117621692248;0.0;0.2821978255737536;0.0;0.0;0.0;0.0;8/50;16.0;(16184, [1], 76);49.611682653427124;0.0;[0.8]
68;model5_69_l-20_l-20_l-20_d-0.2;{'name': 'model5_69_l-20_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5862733069323786;0.0;0.5145928264953592;0.0;0.14959926005581967;0.0;0.30367791516208414;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);49.533127546310425;0.0;[0.8]
69;model5_70_l-20_l-20_l-50;{'name': 'model5_70_l-20_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.6147558284918829;0.0;0.5288811463894891;0.0;0.1627632646572472;0.0;0.3147647008668668;0.0;0.0;0.0;0.0;3/50;16.0;(16184, [1], 76);41.54345893859863;0.0;[0.8]
70;model5_71_l-20_l-20_l-50_d-0.1;{'name': 'model5_71_l-20_l-20_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5848046354304801;0.0;0.5054206744352141;0.0;0.13942851522697672;0.0;0.2922836964452031;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);53.72015023231506;0.0;[0.8]
71;model5_72_l-20_l-20_l-50_d-0.2;{'name': 'model5_72_l-20_l-20_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5559198603365566;0.0;0.490197969547603;0.0;0.140361383478941;0.0;0.293224155570906;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 76);48.60380554199219;0.0;[0.8]
72;model5_73_l-20_l-50;{'name': 'model5_73_l-20_l-50', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.4621695513907263;0.0;0.41423428234527965;0.0;0.13403524238948183;0.0;0.28394459047825027;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 76);31.50137972831726;0.0;[0.8]
73;model5_74_l-20_l-50_d-0.1;{'name': 'model5_74_l-20_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.4968122400375652;0.0;0.4383202226940722;0.0;0.14889665246286457;0.0;0.30210238625064934;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);36.84602165222168;0.0;[0.8]
74;model5_75_l-20_l-50_d-0.2;{'name': 'model5_75_l-20_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5429258856655309;0.0;0.4742321501703581;0.0;0.13899747161471313;0.0;0.28939821290792805;0.0;0.0;0.0;0.0;3/50;16.0;(16184, [1], 76);33.15802454948425;0.0;[0.8]
75;model5_76_l-20_l-50_l-10;{'name': 'model5_76_l-20_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.4874465205120694;0.0;0.4378776722604913;0.0;0.13217157717001174;0.0;0.2831833185167006;0.0;0.0;0.0;0.0;7/50;16.0;(16184, [1], 76);52.79382944107056;0.0;[0.8]
76;model5_77_l-20_l-50_l-10_d-0.1;{'name': 'model5_77_l-20_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5247285689960599;0.0;0.4661698202856981;0.0;0.12716137877859102;0.0;0.2786063082368657;0.0;0.0;0.0;0.0;9/50;16.0;(16184, [1], 76);64.77770256996155;0.0;[0.8]
77;model5_78_l-20_l-50_l-10_d-0.2;{'name': 'model5_78_l-20_l-50_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5813440189999615;0.0;0.5099653844596135;0.0;0.13868608669663715;0.0;0.2942639507427074;0.0;0.0;0.0;0.0;7/50;16.0;(16184, [1], 76);60.530078172683716;0.0;[0.8]
78;model5_79_l-20_l-50_l-20;{'name': 'model5_79_l-20_l-50_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.5101925863876331;0.0;0.4544146399581241;0.0;0.12817160172000674;0.0;0.28001452233679225;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 76);53.40900683403015;0.0;[0.8]
79;model5_80_l-20_l-50_l-20_d-0.1;{'name': 'model5_80_l-20_l-50_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5750348656651263;0.0;0.5044440081796628;0.0;0.14827445104238715;0.0;0.3019577552112612;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 76);54.77384924888611;0.0;[0.8]
80;model5_81_l-20_l-50_l-20_d-0.2;{'name': 'model5_81_l-20_l-50_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5504658902651078;0.0;0.487263017977566;0.0;0.14009131017224033;0.0;0.29331586934109727;0.0;0.0;0.0;0.0;7/50;16.0;(16184, [1], 76);55.736072301864624;0.0;[0.8]
81;model5_82_l-20_l-50_l-50;{'name': 'model5_82_l-20_l-50_l-50', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.5371640483849902;0.0;0.4754380536701977;0.0;0.15827711802068176;0.0;0.3106594782064457;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);59.707101345062256;0.0;[0.8]
82;model5_83_l-20_l-50_l-50_d-0.1;{'name': 'model5_83_l-20_l-50_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5253913836629672;0.0;0.4682169069336872;0.0;0.13995113947179796;0.0;0.29223353552198644;0.0;0.0;0.0;0.0;7/50;16.0;(16184, [1], 76);72.68179273605347;0.0;[0.8]
83;model5_84_l-20_l-50_l-50_d-0.2;{'name': 'model5_84_l-20_l-50_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.6242382751595879;0.0;0.5275022620876286;0.0;0.16403461805554015;0.0;0.3229067138589845;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);59.83942461013794;0.0;[0.8]
84;model5_85_l-20_l-100;{'name': 'model5_85_l-20_l-100', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.4464090728846796;0.0;0.4004155342341648;0.0;0.13194030896751302;0.0;0.2841927790553263;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);35.94866967201233;0.0;[0.8]
85;model5_86_l-20_l-100_d-0.1;{'name': 'model5_86_l-20_l-100_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.48341882488332294;0.0;0.4337878289398805;0.0;0.12246564793225267;0.0;0.2694252580035441;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);47.30156636238098;0.0;[0.8]
86;model5_87_l-20_l-100_d-0.2;{'name': 'model5_87_l-20_l-100_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.486290692622291;0.0;0.43757732049533254;0.0;0.13625551355394103;0.0;0.2892779593199196;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);37.816349506378174;0.0;[0.8]
87;model5_88_l-20_l-100_l-10;{'name': 'model5_88_l-20_l-100_l-10', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.5991099139293299;0.0;0.5170814999838548;0.0;0.18452644838702562;0.0;0.3390249733139973;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 76);53.150405168533325;0.0;[0.8]
88;model5_89_l-20_l-100_l-10_d-0.1;{'name': 'model5_89_l-20_l-100_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5188135365242937;0.0;0.46324342620940084;0.0;0.13013027097089308;0.0;0.280598739475602;0.0;0.0;0.0;0.0;10/50;16.0;(16184, [1], 76);94.6909966468811;0.0;[0.8]
89;model5_90_l-20_l-100_l-10_d-0.2;{'name': 'model5_90_l-20_l-100_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5814285410846709;0.0;0.5159484674631444;0.0;0.16694990179436928;0.0;0.3249341913010224;0.0;0.0;0.0;0.0;8/50;16.0;(16184, [1], 76);70.26389074325562;0.0;[0.8]
90;model5_91_l-20_l-100_l-20;{'name': 'model5_91_l-20_l-100_l-20', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.4713929014312672;0.0;0.427921075350864;0.0;0.12691065072460045;0.0;0.27799390330173;0.0;0.0;0.0;0.0;12/50;16.0;(16184, [1], 76);89.33638215065002;0.0;[0.8]
91;model5_92_l-20_l-100_l-20_d-0.1;{'name': 'model5_92_l-20_l-100_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;1.1122922659569565;0.0;0.7882188854207215;0.0;0.4950149428320698;0.0;0.5942637670305696;0.0;0.0;0.0;0.0;2/50;16.0;(16184, [1], 76);44.755114793777466;0.0;[0.8]
92;model5_93_l-20_l-100_l-20_d-0.2;{'name': 'model5_93_l-20_l-100_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.9162432600079825;0.0;0.7146147625850069;0.0;0.48786278629196017;0.0;0.5846055032003044;0.0;0.0;0.0;0.0;1/50;16.0;(16184, [1], 76);36.77951669692993;0.0;[0.8]
93;model5_94_l-20_l-100_l-50;{'name': 'model5_94_l-20_l-100_l-50', 'layers': [{'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.925264477978457;0.0;0.7172364848947937;0.0;0.4946901433464914;0.0;0.5810184851288795;0.0;0.0;0.0;0.0;1/50;16.0;(16184, [1], 76);38.429550647735596;0.0;[0.8]
