idx,tbats_fc
2635,6715.55156524046
2636,6561.13998758811
2637,6410.94320087551
2638,6275.98910742293
2639,6166.30307942585
2640,6090.22354585114
2641,6053.83249274929
2642,6060.53968919305
2643,6110.84897497125
2644,6202.32253902241
2645,6329.74562491191
2646,6485.48044094302
2647,6659.98515856403
2648,6842.46263229207
2649,7021.59463411652
2650,7186.31156772111
2651,7326.54521001631
2652,7433.91318417472
2653,7502.2885207844
2654,7528.21549482426
2655,7511.14340224438
2656,7453.46234707694
2657,7360.33860268223
2658,7239.3607694463
2659,7100.02084517286
2660,6953.06557485295
2661,6809.7622867518
2662,6681.12924937523
2663,6577.18300172445
2664,6506.25395254626
2665,6474.41689186226
2666,6485.07522697183
2667,6538.7272790434
2668,6632.93056926637
2669,6762.46653085659
2670,6919.69442449643
2671,7095.07034086447
2672,7277.79592346944
2673,7456.55260474734
2674,7620.27132075844
2675,7758.88525197507
2676,7864.01429435399
2677,7929.53461731109
2678,7951.99449630674
2679,7930.84808383113
2680,7868.4911897229
2681,7770.09663443504
2682,7643.2603975758
2683,7497.48267798013
2684,7343.51923200946
2685,7192.64719703527
2686,7055.89543468666
2687,6943.29184628966
2688,6863.17895622615
2689,6821.64440651835
2690,6822.10517485701
2691,6865.0738522133
2692,6948.12290903316
2693,7066.0493863348
2694,7211.22878931991
2695,7374.13406718389
2696,7543.98431237166
2697,7709.47897227081
2698,7859.56753871306
2699,7984.20226281018
2700,8075.0225993543
2701,8125.92473743779
2702,8133.47740503933
2703,8097.15561140449
2704,8019.37639819435
2705,7905.33416305673
2706,7762.64677798947
2707,7600.83661879339
2708,7430.68187235549
2709,7263.48232876152
2710,7110.28969286159
2711,6981.1548677612
2712,6884.44350601007
2713,6826.2664718398
2714,6810.06402671371
2715,6836.37207437425
2716,6902.78639443232
2717,7004.12730086482
2718,7132.79350307647
2719,7279.28105325693
2720,7432.83201332491
2721,7582.16863449644
2722,7716.26301489319
2723,7825.08978276134
2724,7900.31050957549
2725,7935.84320972636
2726,7928.27811458217
2727,7877.11138479486
2728,7784.78083186642
2729,7656.50121267174
2730,7499.91031934762
2731,7324.54998088558
2732,7141.21734320806
2733,6961.23063476503
2734,6795.65945231187
2735,6654.57201937699
2736,6546.35071322643
2737,6477.12250371053
2738,6450.34311628854
2739,6466.56325544833
2740,6523.39281759541
2741,6615.66552980694
2742,6735.79279213411
2743,6874.28260721018
2744,7020.38823048086
2745,7162.84233411745
2746,7290.62665005039
2747,7393.72463971449
2748,7463.80589479877
2749,7494.79562571718
2750,7483.29042560567
2751,7428.79197373088
2752,7333.74274933825
2753,7203.36131964654
2754,7045.28842440775
2755,6869.06797337743
2756,6685.49832348071
2757,6505.89804271525
2758,6341.33619545418
2759,6201.87960165835
2760,6095.9083658039
2761,6029.54631890763
2762,6006.24518594162
2763,6026.55081484786
2764,6088.06739621968
2765,6185.62211003581
2766,6311.61897711946
2767,6456.55779906692
2768,6609.68281994776
2769,6759.71690282122
2770,6895.63118648872
2771,7007.39777005448
2772,7086.67412956664
2773,7127.37262343276
2774,7126.07627439161
2775,7082.27249190131
2776,6998.38880594496
2777,6879.62817593313
2778,6733.61509709271
2779,6569.87662065657
2780,6399.19365460788
2781,6232.86675198686
2782,6081.94642138935
2783,5956.48041213091
2784,5864.82926984648
2785,5813.09680587053
2786,5804.71429265097
2787,5840.20672136855
2788,5917.1570507883
2789,6030.37088368823
2790,6172.2303484961
2791,6333.21306983645
2792,6502.54086124737
2793,6668.91393306795
2794,6821.28058087271
2795,6949.5899019805
2796,7045.47624426569
2797,7102.82874392056
2798,7118.2071399054
2799,7091.0755289011
2800,7023.83813171988
2801,6921.67463480771
2802,6792.18632918246
2803,6644.87716307685
2804,6490.50507499429
2805,6340.34781414057
2806,6205.43328281566
2807,6095.78685319473
2808,6019.74695422428
2809,5983.39557193446
2810,5990.14247537763
2811,6040.49150432222
2812,6132.00484768633
2813,6259.46774901491
2814,6415.24241659077
2815,6589.78702184172
2816,6772.30441926441
2817,6951.4763808277
2818,7116.2333101948
2819,7256.50698425562
2820,7363.91502616219
2821,7432.330466482
2822,7458.29758017336
2823,7441.26566316571
2824,7383.6248194706
2825,7290.54132242765
2826,7169.60377240225
2827,7030.30416717741
2828,6883.38925172344
2829,6740.12635428486
2830,6611.53374334671
2831,6507.62795788947
2832,6436.73940663912
2833,6404.94287959647
2834,6415.64178404007
2835,6469.3344411175
2836,6563.57837199732
2837,6693.15500987448
2838,6850.42361541046
2839,7025.84027926292
2840,7208.60664491967
2841,7387.40414479574
2842,7551.16371493044
2843,7689.8185357751
2844,7794.98850326549
2845,7860.54978679645
2846,7883.05066180733
2847,7861.94528076726
2848,7799.62945349378
2849,7701.27600041878
2850,7574.48090112941
2851,7428.74435443948
2852,7274.82211668926
2853,7123.99132522908
2854,6987.28084166682
2855,6874.71856730733
2856,6794.64702651126
2857,6753.15386127957
2858,6753.65604928175
2859,6796.66618146771
2860,6879.75672826208
2861,6997.72473066176
2862,7142.94569384709
2863,7305.89256699215
2864,7475.78444252046
2865,7641.32076779822
2866,7791.45103463577
2867,7916.12749412344
2868,8006.98960103192
2869,8057.93354443213
2870,8065.52805228125
2871,8029.24813380338
2872,7951.51083063807
2873,7837.51054041161
2874,7694.8651351003
2875,7533.09699048337
2876,7362.98429342626
2877,7195.82683399312
2878,7042.67631701241
2879,6913.58364556801
2880,6816.91447218799
2881,6758.77966108226
2882,6742.61947369245
2883,6768.96981373932
2884,6835.42646081202
2885,6936.8097288657
2886,7065.51832728334
2887,7212.0483082328
2888,7365.64173361098
2889,7515.02085461213
2890,7649.15776933607
2891,7758.02710600711
2892,7833.29043607799
2893,7868.86577391755
2894,7861.34335087211
2895,7810.21932757166
2896,7717.93151549628
2897,7589.69467149888
2898,7433.1465876943
2899,7257.82909305204
2900,7074.53933347256
2901,6894.59553738379
2902,6729.06730151906
2903,6588.02284938471
2904,6479.84455822472
2905,6410.6593978673
2906,6383.92309374961
2907,6400.18635033737
2908,6457.05906401395
2909,6549.37496183434
2910,6669.54544382753
2911,6808.07851260458
2912,6954.22742358899
2913,7096.72484892979
2914,7224.5525205352
2915,7327.69389981775
2916,7397.81857844415
2917,7428.85176680605
2918,7417.39005801707
2919,7362.93513132152
2920,7267.92946594246
2921,7137.59162907629
2922,6979.5623604526
2923,6803.38556980452
2924,6619.85961403477
2925,6440.30306111854
2926,6275.78497540653
2927,6136.37217683706
2928,6030.4447698638
2929,5964.12658548103
2930,5940.86934863828
2931,5961.21890725501
2932,6022.77945190196
2933,6120.37816253529
2934,6246.41905995561
2935,6391.40194573657
2936,6544.57106392511
2937,6694.64927755781
2938,6830.60772541343
2939,6942.4185065735
2940,7021.73909706344
2941,7062.48185526809
2942,7061.2298039035
2943,7017.47035240499
2944,6933.63103073292
2945,6814.91479827506
2946,6668.94615023548
2947,6505.25213782424
2948,6334.61366900165
2949,6168.33129678507
2950,6017.45552974748
2951,5892.03411718152
2952,5800.42760469924
2953,5748.73980361217
2954,5740.40198634528
2955,5775.93914405635
2956,5852.93423548743
2957,5966.19286339355
2958,6108.09715617943
2959,6269.1247384466
2960,6438.4974237101
2961,6604.91542228595
2962,6757.32702972558
2963,6885.68134332476
2964,6981.61271093474
2965,7039.01026872466
2966,7054.43375563166
2967,7027.34726831347
2968,6960.15502755913
2969,6858.03671979141
2970,6728.59363600496
2971,6581.32972440927
2972,6427.00292348449
2973,6276.89098241316
2974,6142.02180347196
2975,6032.42075881276
2976,5956.42627735874
2977,5920.12034511671
2978,5926.9127311157
2979,5977.30727510076
2980,6068.8661659666
2981,6196.37464723478
2982,6352.19492716469
2983,6526.78517716072
2984,6709.34825169605
2985,6888.56592271607
2986,7053.36859386052
2987,7193.68804199581
2988,7301.14189025045
2989,7369.6031691684
2990,7395.61615368441
2991,7378.63013970436
2992,7321.03523121621
2993,7227.997701536
2994,7107.10615100549
2995,6967.85257738405
2996,6820.98372561836
2997,6677.76692392926
2998,6549.22044077812
2999,6445.3608151217
3000,6374.51845566228
3001,6342.76815237695
3002,6353.51331252049
3003,6407.25225721674
3004,6501.54250761045
3005,6631.1654968728
3006,6788.48048564144
3007,6963.9435645502
3008,7146.75637706305
3009,7325.60035557117
3010,7489.40643608997
3011,7628.1077990469
3012,7733.3243403538
3013,7798.93222938161
3014,7821.47974154571
3015,7800.42102929128
3016,7738.15190241189
3017,7639.84518131543
3018,7513.09684556504
3019,7367.40709395052
3020,7213.53168278808
3021,7062.74774940399
3022,6926.08415538208
3023,6813.56880200309
3024,6733.54421360357
3025,6692.09803216035
3026,6692.6472353188
3027,6735.70441400467
3028,6818.8420386184
3029,6936.85715013273
3030,7082.12525370378
3031,7245.11929848142
3032,7415.05837686493
3033,7580.64193619627
3034,7730.8194682615
3035,7855.54322412667
3036,7946.45265853818
3037,7997.44396054262
3038,8005.08585807285
3039,7968.85336032863
3040,7891.16350892513
3041,7777.21070146427
3042,7634.61280989795
3043,7472.89220998101
3044,7302.82708855444
3045,7135.71723565795
3046,6982.61435609556
3047,6853.56935292666
3048,6756.94787865483
3049,6698.86079746549
3050,6682.74837077573
3051,6709.14650228177
3052,6775.65097154822
3053,6877.08209250567
3054,7005.8385745125
3055,7152.41646971196
3056,7306.05783997637
3057,7455.48493647531
3058,7589.66985728395
3059,7698.58723060198
3060,7773.89862785742
3061,7809.52206339444
3062,7802.04776853462
3063,7750.97190388326
3064,7658.73228089567
3065,7530.54365640002
3066,7374.04382248637
3067,7198.77460809944
3068,7015.53315911486
3069,6835.63770393576
3070,6670.15783927064
3071,6529.16178860098
3072,6421.03192914589
3073,6351.89523070871
3074,6325.2074187017
3075,6341.51919756565
3076,6398.44046365902
3077,6490.80494401184
3078,6611.02403862815
3079,6749.60575009404
3080,6895.80333380802
3081,7038.34946189411
3082,7166.2258662355
3083,7269.41600821968
3084,7339.58947948834
3085,7370.67149040802
3086,7359.25863406729
3087,7304.85258968534
3088,7209.89583646014
3089,7079.60694156293
3090,6921.62664469819
3091,6745.49885557386
3092,6562.0219310675
3093,6382.51443912912
3094,6218.04544408419
3095,6078.68176584582
3096,5972.80350884246
3097,5906.53450404312
3098,5883.32647637207
3099,5903.72527372348
3100,5965.33508664281
3101,6062.9830950609
3102,6189.07331975302
3103,6334.1055622675
3104,6487.32406662591
3105,6637.45169583946
3106,6773.45958866153
3107,6885.31984414823
3108,6964.68993829957
3109,7005.48222947497
3110,7004.27974036501
3111,6960.56988037957
3112,6876.78017945351
3113,6758.11359694913
3114,6612.19462804497
3115,6448.55032392557
3116,6277.96159252572
3117,6111.72898683722
3118,5960.90301540747
3119,5835.53142750354
3120,5743.97476871188
3121,5692.3368503184
3122,5684.04894472245
3123,5719.63604305616
3124,5796.68110403593
3125,5909.98973039112
3126,6051.94405050076
3127,6213.02168894067
3128,6382.44445920018
3129,6548.91257156958
3130,6701.37432157456
3131,6829.77880648511
3132,6925.76037412673
3133,6983.20816064274
3134,6998.6819049445
3135,6971.6457036639
3136,6904.50377756417
3137,6802.4358130422
3138,6673.0431010668
3139,6525.82958982158
3140,6371.55321776078
3141,6221.49173404104
3142,6086.67304091312
3143,5977.12251050294
3144,5901.17857170776
3145,5864.92321050839
3146,5871.76619590789
3147,5922.21136762532
3148,6013.82091452937
3149,6141.38008011559
3150,6297.25107261732
3151,6471.89206341288
3152,6654.50590694941
3153,6833.77437514622
3154,6998.62787161692
3155,7138.99817320183
3156,7246.50290300333
3157,7315.01509153924
3158,7341.07901371815
3159,7324.14396541979
3160,7266.60005060591
3161,7173.61354256637
3162,7052.7730416167
3163,6913.57054549006
3164,6766.75279910688
3165,6623.58713066174
3166,6495.09180858975
3167,6391.28337182139
3168,6320.49222903263
3169,6288.79317017425
3170,6299.5896024747
3171,6353.37984703148
3172,6447.72142496299
3173,6577.39576941403
3174,6734.76214099588
3175,6910.27663031597
3176,7093.14088081184
3177,7272.03632484826
3178,7435.89389841419
3179,7574.64678191063
3180,7679.91487122296
3181,7745.57433569562
3182,7768.1734507175
3183,7747.16636870727
3184,7684.94889943197
3185,7586.69386327296
3186,7459.99723976682
3187,7314.35922767678
3188,7160.53558329248
3189,7009.80344391358
3190,6873.19167109731
3191,6760.72816609778
3192,6680.7554532249
3193,6639.36117442887
3194,6639.96230732837
3195,6683.07144282248
3196,6766.26105128496
3197,6884.32817366181
3198,7029.64831508247
3199,7192.69442467004
3200,7362.68559479707
3201,7528.32127277875
3202,7678.55095037437
3203,7803.32687862319
3204,7894.2885122448
3205,7945.33204025898
3206,7953.02619057175
3207,7916.84597235603
3208,7839.20842720013
3209,7725.30795267909
3210,7582.76242071795
3211,7421.09420704462
3212,7251.08149847318
3213,7084.02408501643
3214,6930.97367145144
3215,6801.98116081064
3216,6705.41220557065
3217,6647.37766988989
3218,6631.31781515848
3219,6657.76854504562
3220,6724.3256390889
3221,6825.80941119186
3222,6954.61857068584
3223,7101.24916968704
3224,7254.94327004067
3225,7404.42312288925
3226,7538.66082628085
3227,7647.631008388
3228,7722.99524061165
3229,7758.67153726876
3230,7751.25012965381
3231,7700.2271783449
3232,7608.04049477015
3233,7479.90483573055
3234,7323.45799328894
3235,7148.24179636281
3236,6965.05339080057
3237,6785.21100497808
3238,6619.78423557658
3239,6478.84130605027
3240,6370.76459359098
3241,6301.68106797474
3242,6275.04645458648
3243,6291.41145783968
3244,6348.38597406543
3245,6440.80373026643
3246,6561.07612641934
3247,6699.71116508286
3248,6845.96210162809
3249,6988.56160815167
3250,7116.49141650934
3251,7219.73498806118
3252,7289.9619144214
3253,7321.09740592911
3254,7309.73805564537
3255,7255.38554276191
3256,7160.48234644917
3257,7030.2470338509
3258,6872.32034464404
3259,6696.24618850899
3260,6512.82292229576
3261,6333.36911392678
3262,6168.95382769995
3263,6029.6438835008
3264,5923.81938573014
3265,5857.60416532939
3266,5834.44994719518
3267,5854.90257919402
3268,5916.56625184374
3269,6014.26814504749
3270,6140.41227955286
3271,6285.49845688048
3272,6438.77092102422
3273,6588.95253496757
3274,6725.01443743615
3275,6836.92872745835
3276,6916.35288100642
3277,6957.19925641198
3278,6956.05087633785
3279,6912.3951501661
3280,6828.65960780378
3281,6710.04720858535
3282,6564.18244766154
3283,6400.59237618904
3284,6230.05790207476
3285,6063.87957828263
3286,5913.10791333215
3287,5787.79065646252
3288,5696.28835323226
3289,5644.70481489935
3290,5636.47131383521
3291,5672.11284114401
3292,5749.21235551421
3293,5862.57545964716
3294,6004.58428189392
3295,6165.71644680232
3296,6335.19376783366
3297,6501.71645525021
3298,6654.23280454962
3299,6782.69191297383
3300,6878.72812832027
3301,6936.2305867042
3302,6951.75902700888
3303,6924.77754583811
3304,6857.690363927
3305,6755.67716764431
3306,6626.33924793072
3307,6479.18055294168
3308,6324.95902110329
3309,6174.952401544
3310,6040.18859648638
3311,5930.69297802816
3312,5854.80397503837
3313,5818.60357346963
3314,5825.50154229673
3315,5876.0017212105
3316,5967.66629905137
3317,6095.28051928661
3318,6251.20659012128
3319,6425.90268290541
3320,6608.57165205782
3321,6787.89526946949
3322,6952.80393872572
3323,7093.22943663848
3324,7200.78938628178
3325,7269.35681814508
3326,7295.47600710858
3327,7278.59624902362
3328,7221.10764782355
3329,7128.17647676981
3330,7007.39133614949
3331,6868.24422366733
3332,6721.48188421529
3333,6578.37164595948
3334,6449.93177730655
3335,6346.17881715847
3336,6275.44317416273
3337,6243.79963824157
3338,6254.65161659494
3339,6308.4974302918
3340,6402.89460042199
3341,6532.62456010175
3342,6690.04656991379
3343,6865.61672043696
3344,7048.53665508021
3345,7227.48780617967
3346,7391.40110969572
3347,7530.20974600071
3348,7635.53361095136
3349,7701.24887386349
3350,7723.9038100973
3351,7702.95257204279
3352,7640.79096943831
3353,7542.59182263651
3354,7415.95111114526
3355,7270.36903369907
3356,7116.60134655883
3357,6965.92518699548
3358,6829.36941653745
3359,6716.96193641011
3360,6637.04527089459
3361,6595.70706191227
3362,6596.36428705303
3363,6639.52953718715
3364,6722.77528265954
3365,6840.89856438737
3366,6986.27488747122
3367,7149.37720100534
3368,7319.4245973334
3369,7485.1165237417
3370,7635.40247196063
3371,7760.23469300055
3372,7851.25264155211
3373,7902.35250660618
3374,7910.10301603982
3375,7873.97917899701
3376,7796.39803703708
3377,7682.55398770611
3378,7540.06490290013
3379,7378.45315831805
3380,7208.49694074497
3381,7041.49604016464
3382,6888.50216132509
3383,6759.56620722973
3384,6663.0538303261
3385,6605.07589474358
3386,6589.07266184318
3387,6615.58003526503
3388,6682.19379451761
3389,6783.73425347535
3390,6912.60012144048
3391,7059.28745050005
3392,7213.03830247013
3393,7362.57492846408
3394,7496.86942650079
3395,7605.89642472365
3396,7681.31749450438
3397,7717.05065013077
3398,7709.68612286807
3399,7658.72007326515
3400,7566.59031272093
3401,7438.51159800712
3402,7282.12172115732
3403,7106.96251105975
3404,6923.83111353354
3405,6744.04575692528
3406,6578.67603788689
3407,6437.79017984328
3408,6329.77055995693
3409,6260.74414797455
3410,6234.16666925174
3411,6250.58882817263
3412,6307.62052103893
3413,6400.09547482396
3414,6520.42508947501
3415,6659.11736752138
3416,6805.42556430476
3417,6948.08235189237
3418,7076.06946211054
3419,7179.37035628988
3420,7249.65462601517
3421,7280.84748159605
3422,7269.54551606413
3423,7215.25040858162
3424,7120.40463828951
3425,6990.22677230202
3426,6832.35755026658
3427,6656.34088183408
3428,6472.97512382497
3429,6293.57884413217
3430,6129.22110702399
3431,5989.96873235641
3432,5884.20182450066
3433,5818.04421436857
3434,5794.94762682718
3435,5815.4579097134
3436,5877.17925351542
3437,5974.93883810677
3438,6101.14068420541
3439,6246.2845933023
3440,6399.61480936167
3441,6549.85419533733
3442,6685.97388992522
3443,6797.94599212404
3444,6877.42797787634
3445,6918.33220548403
3446,6917.2416975802
3447,6873.64386351719
3448,6789.96623317231
3449,6671.41176585028
3450,6525.60495667205
3451,6362.07285676453
3452,6191.59637400487
3453,6025.47606132719
3454,5874.7624272212
3455,5749.50322089627
3456,5658.0589878811
3457,5606.53353940385
3458,5598.35814780608
3459,5634.05780416213
3460,5711.21546713055
3461,5824.63673938286
3462,5966.70374924023
3463,6127.89412122057
3464,6297.42966875529
3465,6464.01060207675
3466,6616.58521665267
3467,6745.10260969507
3468,6841.19712897142
3469,6898.75791056703
3470,6914.34469333519
3471,6887.42157384974
3472,6820.39277281579
3473,6718.43797657213
3474,6589.15847602942
3475,6442.05821931309
3476,6287.89514481923
3477,6137.94700164626
3478,6003.24169198669
3479,5893.80458790821
3480,5817.9741182498
3481,5781.83226893398
3482,5788.78880890548
3483,5839.34757782503
3484,5931.07076450297
3485,6058.74361237644
3486,6214.72832962039
3487,6389.48308755472
3488,6572.21074056811
3489,6751.59306052139
3490,6916.56045096971
3491,7057.04468869486
3492,7164.66339674067
3493,7233.28960556642
3494,7259.46759002212
3495,7242.64664592889
3496,7185.21687718988
3497,7092.34455703628
3498,6971.61828572496
3499,6832.53006093041
3500,6685.82662751435
3501,6542.77531361262
3502,6414.39438760159
3503,6310.70038835295
3504,6240.0237244839
3505,6208.43918588638
3506,6219.35017973003
3507,6273.25502705348
3508,6367.71124891626
3509,6497.50027840427
3510,6654.98137606986
3511,6830.61063246153
3512,7013.58969095786
3513,7192.59998386461
3514,7356.57244711177
3515,7495.4402610413
3516,7600.82332147952
3517,7666.59779771183
3518,7689.31196506801
3519,7668.41997590764
3520,7606.31763993862
3521,7508.17777748316
3522,7381.59636801866
3523,7236.07361024918
3524,7082.36526040511
3525,6931.74845572693
3526,6795.25205771257
3527,6682.90396755689
3528,6603.0467095105
3529,6561.76792546428
3530,6562.48459297757
3531,6605.7093028901
3532,6689.01452551625
3533,6807.19730174264
3534,6952.63313663926
3535,7115.7949792698
3536,7285.90192194734
3537,7451.65341192759
3538,7601.99894091034
3539,7726.89075987534
3540,7817.96832348262
3541,7869.12782069242
3542,7876.93797935118
3543,7840.87380857221
3544,7763.3523498842
3545,7649.56800080257
3546,7507.13863319266
3547,7345.58662272274
3548,7175.69015614717
3549,7008.74902341904
3550,6855.81492925566
3551,6726.93877662972
3552,6630.48621795806
3553,6572.56811733929
3554,6556.62473610371
3555,6583.1919778607
3556,6649.86562208797
3557,6751.46598262919
3558,6880.3917687558
3559,7027.13903252409
3560,7180.94983571933
3561,7330.54642942407
3562,7464.90091162641
3563,7573.98791043891
3564,7649.46899720246
3565,7685.26218617402
3566,7677.957708588
3567,7627.05172496243
3568,7534.98204666534
3569,7406.96343043761
3570,7250.63366828193
3571,7075.53458905567
3572,6892.46333854704
3573,6712.73814507173
3574,6547.42860525077
3575,6406.60294247813
3576,6298.64353388539
3577,6229.67734918831
3578,6203.16011371155
3579,6219.64253180827
3580,6276.73449974926
3581,6369.26974447686
3582,6489.65966590736
3583,6628.41226653911
3584,6774.78080168279
3585,6917.49794337463
3586,7045.54542340995
3587,7148.90670308834
3588,7219.25137396356
3589,7250.50464631422
3590,7239.26311314089
3591,7185.02845357473
3592,7090.24314672568
3593,6960.12575967689
3594,6802.31703204472
3595,6626.36087344898
3596,6443.05564067905
3597,6263.71990159672
3598,6099.42272043922
3599,5960.23091703142
3600,5854.52459571343
3601,5788.42758736595
3602,5765.39161682489
3603,5785.962531896
3604,5847.74452303634
3605,5945.56477008827
3606,6071.8272937386
3607,6217.0318954471
3608,6370.42281914682
3609,6520.72292776039
3610,6656.90335995255
3611,6768.9362146908
3612,6848.47896788646
3613,6889.44397781024
3614,6888.414267064
3615,6844.87724496884
3616,6761.26044137083
3617,6642.76681554344
3618,6497.02086257635
3619,6333.54963356523
3620,6163.13403635593
3621,5997.07462385131
3622,5846.42190450979
3623,5721.22362750943
3624,5629.84033834764
3625,5578.37584822127
3626,5570.26142944055
3627,5606.02207304851
3628,5683.24073767236
3629,5796.72302595228
3630,5938.85106617809
3631,6100.10248283636
3632,6269.69908932712
3633,6436.34109585137
3634,6588.97679784545
3635,6717.55529248999
3636,6813.71092752108
3637,6871.33283899263
3638,6886.98076572652
3639,6860.11880426518
3640,6793.15117528229
3641,6691.25756508523
3642,6562.03926455321
3643,6415.00022178023
3644,6260.89837513091
3645,6111.01147367224
3646,5976.36741956525
3647,5866.99158484618
3648,5791.2223983225
3649,5755.14184588526
3650,5762.15969644772
3651,5812.77978963908
3652,5904.56431423818
3653,6032.29851365067
3654,6188.34459601995
3655,6363.16073263442
3656,6545.9497778512
3657,6725.39350349961
3658,6890.42231310322
3659,7030.96798341229
3660,7138.64813743908
3661,7207.33580561131
3662,7233.5752627474
3663,7216.81580463689
3664,7159.44753515134
3665,7066.63672749036
3666,6945.97198187921
3667,6806.94529596077
3668,6660.30341456514
3669,6517.31366579653
3670,6388.9943179997
3671,6285.36191001469
3672,6214.74685042707
3673,6183.22392909712
3674,6194.19655316282
3675,6248.16304363115
3676,6342.68092152996
3677,6472.53161991348
3678,6630.07439930237
3679,6805.76535021344
3680,6988.80611599358
3681,7167.87812891686
3682,7331.91232488154
3683,7470.84188419787
3684,7576.28670266046
3685,7642.12294952296
3686,7664.89890008344
3687,7644.06870666971
3688,7582.02817895794
3689,7483.95013723858
3690,7357.43056095729
3691,7211.96964878632
3692,7058.32315692434
3693,6907.76822258
3694,6771.33370721947
3695,6659.04751200581
3696,6579.25216115784
3697,6538.03529653462
3698,6538.8138956637
3699,6582.10054935298
3700,6665.467727885
3701,6783.71247211457
3702,6929.21028707985
3703,7092.43412181266
3704,7262.60306859426
3705,7428.41657464849
3706,7578.82413164327
3707,7703.77799052651
3708,7794.91760592635
3709,7846.13916677114
3710,7854.01140087545
3711,7818.00931732069
3712,7740.54995760366
3713,7626.82771920788
3714,7484.46047396677
3715,7322.97059751667
3716,7153.13627658006
3717,6986.25730107806
3718,6833.38537569607
3719,6704.57140337484
3720,6608.18103649925
3721,6550.32513913597
3722,6534.44397258335
3723,6561.07344041878
3724,6627.80932208803
3725,6729.47193140278
3726,6858.4599776025
3727,7005.26951271147
3728,7159.14259848299
3729,7308.80148596762
3730,7443.21827312143
3731,7552.36758802498
3732,7627.91100198715
3733,7663.76652923288
3734,7656.52440096455
3735,7605.68077766815
3736,7513.67347067969
3737,7385.71723670798
3738,7229.44986772369
3739,7054.41319255211
3740,6871.40435694942
3741,6691.74158919921
3742,6526.49448589046
3743,6385.73127038505
3744,6277.83431978249
3745,6208.93060376644
3746,6182.47584762947
3747,6199.02075569265
3748,6256.17522419466
3749,6348.77298004572
3750,6469.22542313002
3751,6608.04055591377
3752,6754.47163367555
3753,6897.25132841944
3754,7025.36137190862
3755,7128.78522541055
3756,7199.19248044684
3757,7230.50834726394
3758,7219.32941883026
3759,7165.15737424482
3760,7070.43469258536
3761,6940.37994090287
3762,6782.63385878153
3763,6606.74035580897
3764,6423.49778874237
3765,6244.22472541133
3766,6079.9902300209
3767,5940.86112236371
3768,5835.21750674767
3769,5769.18321402128
3770,5746.20996898821
3771,5766.84361942201
3772,5828.68835574748
3773,5926.57135777476
3774,6052.89664615841
3775,6198.16402232597
3776,6351.61773017823
3777,6501.98063260556
3778,6638.22386824045
3779,6750.31953601813
3780,6829.92511181764
3781,6870.95295387743
3782,6869.98608476706
3783,6826.51191377536
3784,6742.95797071612
3785,6624.52721483049
3786,6478.84414117586
3787,6315.4358008156
3788,6145.08310156325
3789,5979.08659628935
3790,5828.49679342
3791,5703.36144210095
3792,5612.04108779727
3793,5560.63954167348
3794,5552.58807600747
3795,5588.41168180992
3796,5665.69331767572
3797,5779.23858621267
3798,5921.42961567824
3799,6082.74403052664
3800,6252.40364412554
3801,6419.10866664357
3802,6571.80739348469
3803,6700.44892179716
3804,6796.66759928466
3805,6854.35256196874
3806,6870.06354863888
3807,6843.26465580511
3808,6776.3601041087
3809,6674.52957982464
3810,6545.37437379971
3811,6398.39843409551
3812,6244.35969904424
3813,6094.53591768045
3814,5959.95499213276
3815,5850.64229440497
3816,5774.93625327211
3817,5738.91885459281
3818,5745.99986724785
3819,5796.683130834
3820,5888.53083409765
3821,6016.32822041197
3822,6172.43749788792
3823,6347.31683778142
3824,6530.16909441714
3825,6709.67603959189
3826,6874.76807679679
3827,7015.3769827496
3828,7123.1203804301
3829,7191.87130023351
3830,7218.17401694576
3831,7201.4778263239
3832,7144.17283220697
3833,7051.42530776209
3834,6930.82385318198
3835,6791.86046607703
3836,6645.2818912448
3837,6502.355456757
3838,6374.09943092583
3839,6270.53035255883
3840,6199.97863020901
3841,6168.51905370412
3842,6179.5550301496
3843,6233.58488051988
3844,6328.16612581025
3845,6458.0801990424
3846,6615.68636070441
3847,6791.44070128055
3848,6974.54486408514
3849,7153.68028135966
3850,7317.7778889698
3851,7456.77086719325
3852,7562.27911179202
3853,7628.17879198718
3854,7651.01818304422
3855,7630.25143725835
3856,7568.27436427315
3857,7470.25978434646
3858,7343.80367689132
3859,7198.40624054741
3860,7044.82323148076
3861,6894.33178686742
3862,6757.96076814095
3863,6645.73807643176
3864,6566.00623592606
3865,6524.85288845029
3866,6525.69501149936
3867,6569.04519584852
3868,6652.47591174771
3869,6770.78420001905
3870,6916.34556566808
3871,7079.63295769397
3872,7249.86546834531
3873,7415.74254481331
3874,7566.21367873322
3875,7691.23112102027
3876,7782.43432626995
3877,7833.71948337795
3878,7841.65532012615
3879,7805.71684556329
3880,7728.32110115349
3881,7614.66248434757
3882,7472.3588669463
3883,7310.93262455331
3884,7141.16194385838
3885,6974.34661474995
3886,6821.53834188072
3887,6692.78802815872
3888,6596.46132593614
3889,6538.66909924695
3890,6522.85160935677
3891,6549.54475981029
3892,6616.34433002055
3893,6718.07063376653
3894,6847.12238025495
3895,6993.99562147738
3896,7147.93241915439
3897,7297.6550243038
3898,7432.13553484896
3899,7541.34857883768
3900,7616.95572754609
3901,7652.87499516641
3902,7645.69661286825
3903,7594.91674110486
3904,7502.9731911795
3905,7375.08071976823
3906,7218.87711880894
3907,7043.90421709418
