"","x"
"702",6347.52409088603
"703",6607.92628226535
"704",7156.45321636118
"705",7604.5466272158
"706",7943.8565599851
"707",7738.20570510495
"708",7935.75565875522
"709",7757.58536796055
"710",7786.92422422584
"711",7719.42607045204
"712",7535.06085035249
"713",7458.82914661224
"714",7248.43047117942
"715",7646.27272317935
"716",7794.09530819226
"717",7164.83055558379
"718",7007.45004375244
"719",6969.90971217888
"720",6672.01205819084
"721",6509.13207173434
"722",6459.19661089364
"723",6435.11872014309
"724",6452.65569997031
"725",6450.36250924597
"726",6452.45457774161
"727",6855.54011585561
"728",7080.72520218318
"729",7770.67978993173
"730",7900.20464701103
"731",7909.86923009742
"732",7860.02764457722
"733",7729.04977854235
"734",7641.8823361819
"735",7516.8684147321
"736",7426.5193533337
"737",7321.16107493702
"738",7032.96863681423
"739",7427.1239806298
"740",7549.87558998907
"741",7189.01775320192
"742",6977.80838187893
"743",6779.88754428576
"744",6622.46109212179
"745",6349.34255095296
"746",6322.21293518843
"747",6329.1050731865
"748",6349.96027037964
"749",6254.75699340945
"750",6148.82265210338
"751",6270.59709575082
"752",6412.45805711188
"753",6904.05698454194
"754",7085.93593783913
"755",7168.96999379426
"756",7263.65520910092
"757",7073.68681211631
"758",7013.80249032011
"759",7002.714031767
"760",6942.2289266619
"761",6913.92702931832
"762",6933.22273377104
"763",7036.48102184071
"764",7126.78783917763
"765",6999.31129046038
"766",6785.88977422677
"767",6439.01784598551
"768",6371.55195351989
"769",6129.40344109968
"770",6203.15868248176
"771",6208.57605720608
"772",6116.2431731394
"773",6088.14162512455
"774",6145.16862556713
"775",6265.46830594083
"776",6397.37461520412
"777",6797.90691048052
"778",6817.93059448436
"779",7253.06438204575
"780",7246.35962228254
"781",7194.28159139294
"782",7083.5179366526
"783",7002.37822259667
"784",6889.53902127368
"785",6834.69138500271
"786",6876.84592019846
"787",7080.38811088268
"788",7100.64367271679
"789",6981.64701282356
"790",6803.25112434136
"791",6595.37563465043
"792",6431.68143857304
"793",6337.74663516405
"794",6174.83919724053
"795",6183.57478933077
"796",6172.35388531999
"797",6125.44910556491
"798",6297.13895054104
"799",6663.7240976299
"800",7340.18674572297
"801",7609.09641881776
"802",7763.6922515507
"803",7866.26692088293
"804",8077.82712563376
"805",7801.58507713515
"806",7783.73150864065
"807",7775.59257663502
"808",7693.35471324221
"809",7620.44122686788
"810",7449.4924690077
"811",7648.24167905225
"812",7638.63328459306
"813",7465.43907438976
"814",7185.28452001926
"815",6888.55454308528
"816",6663.28898032911
"817",6343.34670521893
"818",6243.01066715881
"819",6322.1662055703
"820",6354.45081813495
"821",6327.45534257541
"822",6365.31042045932
"823",6891.90738274934
"824",7339.41303259374
"825",7775.33964643998
"826",7889.74817996341
"827",7953.24162254144
"828",8037.97218575032
"829",7788.64456699754
"830",7695.94676236055
"831",7666.42376288565
"832",7640.22690389508
"833",7542.61113268556
"834",7568.54327187012
"835",7640.09414955431
"836",7773.90648346666
"837",7527.34280039463
"838",7107.45442583693
"839",6775.33013033311
"840",6524.62490110486
"841",6437.32653242772
"842",6417.14129990133
"843",6431.40725426811
"844",6455.94935964561
"845",6426.37304835701
"846",6480.45052225211
"847",6735.32235135489
"848",7124.94354270486
"849",7784.66548334167
"850",7924.88237415561
"851",7854.90974045985
"852",8021.48966536151
"853",7802.02600290202
"854",7839.84474799134
"855",7820.64509143263
"856",7622.26962023252
"857",7571.47758296435
"858",7475.37306124664
"859",7680.75870602305
"860",7606.62941833757
"861",7472.51643488848
"862",7086.91630644532
"863",6795.71669178788
"864",6561.97124020768
"865",6256.03921619807
"866",6289.00784917492
"867",6240.96505522604
"868",6277.30526679348
"869",6199.43045828979
"870",6305.1246467659
"871",6603.87068326256
"872",7150.92285408464
"873",7752.02295459014
"874",7655.17164914982
"875",7741.15523165244
"876",7890.03799726917
"877",7828.37400510024
"878",7584.51296490455
"879",7561.25770934305
"880",7529.16179725751
"881",7449.98056696978
"882",7356.08819016269
"883",7544.51405729105
"884",7589.84059477879
"885",7361.71145262855
"886",7103.30965654577
"887",6822.43338480453
"888",6474.76247032765
"889",6291.60448885718
"890",6220.65365136564
"891",6221.64673626873
"892",6229.22906399818
"893",6220.29943854199
"894",6294.28621663262
"895",6724.28618449244
"896",7242.94916229496
"897",7514.4396711188
"898",7659.44954257241
"899",7770.8727915471
"900",7862.60848030627
"901",7566.08843679369
"902",7312.64143531867
"903",7393.35699055609
"904",7332.87188545099
"905",7185.11416293418
"906",7167.90947636176
"907",7374.03250277503
"908",7507.10745505051
